num_requests	num_servers	request_per_server	distribution	throughput	standard_error	confidence_interval
33000	10	3300	lognormal	513617.5498821084	0.0415461065749068	(0.9830782141800822, 1.0169217858199178)
34000	10	3400	uniform	515484.31494939385	0.04119579378535555	(0.9832208970566131, 1.016779102943387)
34000	10	3400	normal	516487.65305883734	0.566935976441858	(0.7690862042714389, 1.230913795728561)
34000	10	3400	lognormal	515950.0964568705	0.03900204058187431	(0.9841144157256643, 1.0158855842743357)
35000	10	3500	uniform	517216.47393579944	0.034618150247097426	(0.985899980232638, 1.014100019767362)
35000	10	3500	normal	514571.1025601809	0.4196533846703802	(0.8290746045915938, 1.1709253954084062)
35000	10	3500	lognormal	515252.27708383114	0.03135784249138139	(0.9872279080241333, 1.0127720919758667)
36000	10	3600	uniform	515802.1652830441	0.03658471481404071	(0.9850989958048227, 1.0149010041951774)
36000	10	3600	normal	516493.9991359916	0.46764698620188244	(0.8095267452903068, 1.1904732547096932)
36000	10	3600	lognormal	514065.78959712764	0.05379717281111652	(0.9780883382084075, 1.0219116617915924)
37000	10	3700	uniform	514807.28363258595	0.04603187513150769	(0.9812511545345373, 1.0187488454654627)
37000	10	3700	normal	518143.29874698806	0.5272377264201616	(0.7852553555992899, 1.2147446444007102)
37000	10	3700	lognormal	515711.3698941473	0.023769651821157384	(0.9903185884240093, 1.0096814115759907)
38000	10	3800	uniform	520423.1434582277	0.03471530432778367	(0.9858604092431894, 1.0141395907568105)
38000	10	3800	normal	517768.69759848656	0.5108255227388706	(0.7919400685224357, 1.2080599314775642)
38000	10	3800	lognormal	505812.5717904442	0.029129570129950055	(0.9881354863932543, 1.0118645136067457)
39000	10	3900	uniform	518699.7649252665	0.028995227338572693	(0.9881902043952417, 1.0118097956047583)
39000	10	3900	normal	513037.2904706375	0.27492742452763136	(0.8880216853656252, 1.1119783146343747)
39000	10	3900	lognormal	513328.3535218136	0.03561223703578542	(0.9854950873290332, 1.0145049126709669)
40000	10	4000	uniform	514854.9091885396	0.0088345911054219	(0.9964016590044855, 1.0035983409955145)
40000	10	4000	normal	502839.68656192115	0.5652897266004397	(0.7697567240750776, 1.2302432759249224)
40000	10	4000	lognormal	515668.02504367544	0.03485433975848631	(0.9858037799228104, 1.0141962200771895)
41000	10	4100	uniform	510264.90576819755	0.03401735218754211	(0.9861446861009602, 1.0138553138990398)
41000	10	4100	normal	511429.1121891233	0.7193903079893628	(0.7069913472933422, 1.2930086527066578)
