num_requests	num_servers	request_per_server	distribution	throughput	standard_error	confidence_interval
25000	10	2500	normal	169670.20482885747	0.649844042828739	(0.7353176358590698, 1.2646823641409302)
25000	10	2500	lognormal	169481.62769667135	0.02650041509108868	(0.9892063448231473, 1.0107936551768528)
26000	10	2600	uniform	169885.80335105368	0.021100632369446464	(0.9914056836835764, 1.0085943163164237)
26000	10	2600	normal	169502.48562682487	0.44211350252217596	(0.819926567985734, 1.1800734320142658)
26000	10	2600	lognormal	169355.7295082075	0.04274425114465286	(0.9825902082641973, 1.0174097917358027)
27000	10	2700	uniform	169551.54113465134	0.02721957659101695	(0.9889134293642756, 1.0110865706357244)
27000	10	2700	normal	163925.53623017846	0.6287204110582121	(0.7439213198628931, 1.2560786801371069)
27000	10	2700	lognormal	169987.53796175861	0.04709736580286919	(0.9808171787322225, 1.0191828212677774)
28000	10	2800	uniform	172014.46850554843	0.04414927137864574	(0.9820179416083697, 1.0179820583916304)
28000	10	2800	normal	171721.61962925302	0.5245403235409153	(0.7863540114675682, 1.2136459885324318)
28000	10	2800	lognormal	171390.1107881591	0.058348880338312335	(0.9762344215302888, 1.0237655784697113)
29000	10	2900	uniform	170921.17667583926	0.03473802071555382	(0.9858511568274966, 1.0141488431725034)
29000	10	2900	normal	171466.3680219197	0.4103730792940427	(0.8328544856169957, 1.1671455143830043)
29000	10	2900	lognormal	172280.18684819946	0.028660545576986322	(0.9883265207327833, 1.0116734792672168)
30000	10	3000	uniform	171581.58985133332	0.029246462274188926	(0.9880878760636251, 1.0119121239363749)
30000	10	3000	normal	170251.50312498337	0.49631231206883336	(0.7978513190044736, 1.2021486809955264)
30000	10	3000	lognormal	172062.6814024588	0.023212065827926658	(0.9905456939588355, 1.0094543060411645)
31000	10	3100	uniform	171494.19411661284	0.04300763429555633	(0.9824829319479407, 1.0175170680520593)
31000	10	3100	normal	171040.66570174717	0.4579491222212181	(0.8134766985042287, 1.1865233014957712)
31000	10	3100	lognormal	170642.16113122762	0.026409880533661813	(0.9892432196717523, 1.0107567803282478)
32000	10	3200	uniform	171061.65029802683	0.0313632323549407	(0.9872257127253612, 1.0127742872746388)
32000	10	3200	normal	170691.0458997824	0.4761197328403854	(0.8060757840392283, 1.1939242159607717)
32000	10	3200	lognormal	171275.42886818774	0.0468064081483508	(0.9809356861813754, 1.0190643138186246)
33000	10	3300	uniform	170450.30620751868	0.046649150589144706	(0.9809997373995238, 1.0190002626004762)
33000	10	3300	normal	172113.14094105718	0.4718421200209826	(0.8078180615693734, 1.1921819384306267)
33000	10	3300	lognormal	171662.8881497524	0.026778004487531384	(0.9890932822837246, 1.0109067177162754)
34000	10	3400	uniform	171893.7604344568	0.035491360613544944	(0.9855443204605215, 1.0144556795394786)
34000	10	3400	normal	171909.3411819723	0.3940725391218797	(0.8394937178407177, 1.1605062821592824)
34000	10	3400	lognormal	171175.5084338022	0.025586206816149062	(0.9895787030992576, 1.0104212969007424)
35000	10	3500	uniform	171901.596630379	0.033887207868794074	(0.9861976940593247, 1.0138023059406753)
35000	10	3500	normal	172221.93278002788	0.2841210722094885	(0.8842771001372676, 1.1157228998627324)
35000	10	3500	lognormal	172998.13563863465	0.05215299314399467	(0.9787580148272342, 1.0212419851727659)
