num_requests	num_servers	request_per_server	distribution	throughput	standard_error	confidence_interval
1000	10	100	uniform	60641.76574267819	0.11410521460476727	(0.9535247906083254, 1.0464752093916747)
1000	10	100	normal	62855.759671254316	0.33232514199199553	(0.864643516830556, 1.135356483169444)
1000	10	100	lognormal	62940.04136545398	0.10334408546211048	(0.9579078131715636, 1.0420921868284365)
2000	10	200	uniform	61924.98586794416	0.18134221791960078	(0.926139067539057, 1.0738609324609432)
2000	10	200	normal	61095.07297562086	0.6602802435330015	(0.7310669570915467, 1.2689330429084533)
2000	10	200	lognormal	68812.5635225977	0.11668333214302717	(0.9524747198219726, 1.0475252801780273)
3000	10	300	uniform	62984.19890208464	0.061517838424675154	(0.9749437005835969, 1.0250562994164032)
3000	10	300	normal	64598.065774568815	0.5831123390908479	(0.7624975497221134, 1.2375024502778866)
3000	10	300	lognormal	61376.37503027389	0.07074209810603893	(0.9711866470461273, 1.0288133529538728)
4000	10	400	uniform	61431.70363368066	0.04613837881850637	(0.9812077754376977, 1.0187922245623025)
4000	10	400	normal	66459.11043417339	0.3653303299754895	(0.8512004587910298, 1.1487995412089702)
4000	10	400	lognormal	64276.392601877196	0.06169481339626534	(0.9748716184365168, 1.025128381563483)
5000	10	500	uniform	64775.32729547825	0.05668156666853872	(0.9769135206599188, 1.0230864793400813)
5000	10	500	normal	65760.9827384391	0.5063658756274952	(0.7937564888677464, 1.2062435111322536)
5000	10	500	lognormal	68855.01870735774	0.08419976246997372	(0.9657053220128837, 1.0342946779871163)
6000	10	600	uniform	68312.95032394968	0.064730209330729	(0.9736352975362892, 1.0263647024637108)
6000	10	600	normal	60334.295437415996	0.6265061851250951	(0.7448231771026217, 1.2551768228973783)
6000	10	600	lognormal	59238.56993274112	0.3402686846857609	(0.8614081010672782, 1.1385918989327217)
7000	10	700	uniform	64645.582854595086	0.08828756354974926	(0.9640403550629321, 1.035959644937068)
7000	10	700	normal	66754.28643577694	0.47328681384892324	(0.8072296358046704, 1.1927703641953296)
7000	10	700	lognormal	70602.45356032843	0.039476161755403374	(0.9839213055256343, 1.0160786944743658)
8000	10	800	uniform	68619.86537382838	0.04678407848830625	(0.9809447810823386, 1.0190552189176614)
8000	10	800	normal	69585.89287281365	0.5832921116387568	(0.7624243281183867, 1.2375756718816133)
8000	10	800	lognormal	70328.93519908615	0.06098411678461861	(0.9751610861348569, 1.024838913865143)
9000	10	900	uniform	66701.52488357082	0.18913317536775864	(0.9229657999542323, 1.0770342000457678)
9000	10	900	normal	65328.81101171985	0.41896580490418583	(0.8293546567672814, 1.1706453432327186)
9000	10	900	lognormal	69544.77028813743	0.08006633052632431	(0.9673888744758692, 1.0326111255241308)
10000	10	1000	uniform	70836.9272448371	0.19253778849877756	(0.9215790963867414, 1.0784209036132586)
10000	10	1000	normal	65070.7471612545	0.746977241955871	(0.6957551514980082, 1.304244848501992)
10000	10	1000	lognormal	68074.1927284005	0.036491094804075135	(0.9851371273624511, 1.0148628726375488)
11000	10	1100	uniform	66660.87242283463	0.08253624297821342	(0.9663828757686387, 1.0336171242313612)
11000	10	1100	normal	69560.92737920125	0.5052836532562022	(0.7941972795142425, 1.2058027204857575)
11000	10	1100	lognormal	68695.87065936477	0.17724894945427638	(0.9278062613625927, 1.0721937386374074)
12000	10	1200	uniform	67231.77325197012	0.06872145872206793	(0.972009656220602, 1.027990343779398)
12000	10	1200	normal	70444.69511145575	0.5109046986582831	(0.7919078200625715, 1.2080921799374285)
12000	10	1200	lognormal	61782.85614091574	0.07437144015757065	(0.9697084110830893, 1.0302915889169109)
13000	10	1300	uniform	73953.65603124918	0.1553149120126304	(0.9367400247005456, 1.0632599752994543)
13000	10	1300	normal	66596.72746652468	0.557360644084209	(0.7729862501883416, 1.2270137498116584)
13000	10	1300	lognormal	66485.14483285049	0.09228461249927859	(0.9624123515792912, 1.037587648420709)
14000	10	1400	uniform	69443.95909455176	0.21232147362729303	(0.9135211744760603, 1.0864788255239397)
14000	10	1400	normal	62165.83201044443	0.5184632905746263	(0.7888291952754832, 1.2111708047245169)
14000	10	1400	lognormal	68717.72181354158	0.3058190741638738	(0.8754394743749048, 1.1245605256250952)
15000	10	1500	uniform	74750.71123682143	0.059566582727044	(0.975738449688081, 1.024261550311919)
15000	10	1500	normal	68986.63317755017	0.6703925881319259	(0.7269481853570239, 1.2730518146429761)
15000	10	1500	lognormal	73196.88513290405	0.3130170034430149	(0.8725077479713985, 1.1274922520286015)
16000	10	1600	uniform	64214.005244710985	0.3164221369468324	(0.8711208324553577, 1.1288791675446423)
16000	10	1600	normal	63554.95616523313	0.6245191275093182	(0.7456325083771513, 1.2543674916228487)
16000	10	1600	lognormal	65684.35899370954	0.2919536831845079	(0.8810868670141939, 1.118913132985806)
17000	10	1700	uniform	64105.20493726976	0.1660597716211396	(0.9323636287407352, 1.067636371259265)
17000	10	1700	normal	68712.93684815471	0.6151519349836971	(0.7494477786568514, 1.2505522213431486)
17000	10	1700	lognormal	72641.22791090824	0.1185459775316199	(0.9517160618171029, 1.048283938182897)
18000	10	1800	uniform	66734.93848606943	0.04790358114399955	(0.9804888061252072, 1.0195111938747927)
18000	10	1800	normal	70086.15266336316	0.7481263839885297	(0.6952871043822513, 1.3047128956177487)
18000	10	1800	lognormal	66290.48095430656	0.17313022287883206	(0.9294838243090703, 1.0705161756909298)
19000	10	1900	uniform	67551.94125649057	0.2623915156387957	(0.8931275781378496, 1.1068724218621504)
19000	10	1900	normal	66349.48910334658	0.5036089147921944	(0.7948794027726812, 1.205120597227319)
19000	10	1900	lognormal	70644.82026414693	0.06614011819960004	(0.9730610397328143, 1.0269389602671857)
20000	10	2000	uniform	74654.38862766406	0.18603467418736752	(0.9242278237071153, 1.0757721762928847)
20000	10	2000	normal	67394.90387301428	0.39250401271834146	(0.8401325807821994, 1.1598674192178007)
20000	10	2000	lognormal	69504.57531416911	0.05789300475877889	(0.9764201002750224, 1.0235798997249776)
21000	10	2100	uniform	63577.093794344924	0.26234067619316587	(0.89314828511333, 1.1068517148866701)
21000	10	2100	normal	67741.46872329937	0.5037764414379118	(0.7948111689416038, 1.2051888310583962)
21000	10	2100	lognormal	66390.61470150168	0.2910448765764583	(0.8814570251840194, 1.1185429748159805)
22000	10	2200	uniform	64750.27514157824	0.07681145747868608	(0.9687145887033589, 1.0312854112966412)
22000	10	2200	normal	67882.37353422015	0.7065916912770898	(0.712204241320026, 1.287795758679974)
22000	10	2200	lognormal	70835.89325933722	0.2301387472269861	(0.9062641746605594, 1.0937358253394407)
23000	10	2300	uniform	68446.80925988076	0.12050210016289054	(0.9509193304039156, 1.0490806695960844)
23000	10	2300	normal	70794.01085130598	0.4874644090541564	(0.8014550819587669, 1.198544918041233)
23000	10	2300	lognormal	61603.83082618465	0.047706173782994056	(0.9805692104123379, 1.0194307895876622)
24000	10	2400	uniform	62196.86172828301	0.10131239504072975	(0.9587353234486335, 1.0412646765513665)
24000	10	2400	normal	71183.4034993085	0.498113454836234	(0.7971177111010207, 1.2028822888989792)
24000	10	2400	lognormal	64396.485209785555	0.07842348535710178	(0.9680580075518831, 1.0319419924481168)
25000	10	2500	uniform	66126.76998020487	0.08327035486894478	(0.9660838709952212, 1.033916129004779)
25000	10	2500	normal	69657.40706760825	0.5149873474173905	(0.7902449516598486, 1.2097550483401514)
25000	10	2500	lognormal	69590.08276295655	0.07284064799272451	(0.9703319048177339, 1.029668095182266)
26000	10	2600	uniform	71305.37102715886	0.07221004044333725	(0.9705887521318839, 1.029411247868116)
26000	10	2600	normal	76560.40507450727	0.5595445633219889	(0.7720967369069206, 1.2279032630930793)
26000	10	2600	lognormal	70477.14717377519	0.05521099924715928	(0.9775124847744854, 1.0224875152255146)
27000	10	2700	uniform	74718.92897466567	0.13121078027911445	(0.9465576704006122, 1.0534423295993878)
27000	10	2700	normal	68302.20409365921	0.5194288833742324	(0.7884359080124582, 1.2115640919875417)
